Date.Full,Show.Name,Show.Type,Statistics.Attendance,Statistics.Performances
11/13/2005,The Producers,Musical,10915,8
11/13/2005,The Woman In White,Musical,11955,0
11/13/2005,Wicked,Musical,14472,8
11/20/2005,Avenue Q,Musical,5510,8
11/20/2005,Beauty And The Beast,Musical,7961,8
11/20/2005,Chicago,Musical,7317,8
11/20/2005,Chitty Chitty Bang Bang,Musical,9050,8
11/20/2005,Dirty Rotten Scoundrels,Musical,10417,8
11/20/2005,Fiddler On The Roof 04,Musical,7557,8
11/20/2005,Hairspray,Musical,9295,8
11/20/2005,In My Life,Musical,2700,8
11/20/2005,Jersey Boys,Musical,8760,8
11/20/2005,Mamma Mia!,Musical,11867,8
11/20/2005,Monty Python'S Spamalot,Musical,11728,8
11/20/2005,Movin' Out,Musical,7308,8
11/20/2005,Rent,Musical,8674,8
11/20/2005,Sweeney Todd 05,Musical,7862,8
11/20/2005,Sweet Charity 05,Musical,7989,8
11/20/2005,The 25Th Annual Putnam County Spelling Bee,Musical,5174,8
11/20/2005,The Color Purple,Musical,9798,0
11/20/2005,The Light In The Piazza,Musical,6570,8
11/20/2005,The Lion King,Musical,13171,8
11/20/2005,The Phantom Of The Opera,Musical,10565,8
11/20/2005,The Producers,Musical,9929,8
11/20/2005,The Woman In White,Musical,10962,5
11/20/2005,Wicked,Musical,14472,8
11/27/2005,Avenue Q,Musical,6084,8
11/27/2005,Beauty And The Beast,Musical,10403,8
11/27/2005,Chicago,Musical,7738,8
11/27/2005,Chita Rivera: The Dancer'S Life,Musical,3982,0
11/27/2005,Chitty Chitty Bang Bang,Musical,12744,8
11/27/2005,Dirty Rotten Scoundrels,Musical,10906,8
11/27/2005,Fiddler On The Roof 04,Musical,10132,8
11/27/2005,Hairspray,Musical,10118,8
11/27/2005,In My Life,Musical,2347,8
11/27/2005,Jersey Boys,Musical,8887,8
11/27/2005,Mamma Mia!,Musical,11818,8
11/27/2005,Monty Python'S Spamalot,Musical,11746,8
11/27/2005,Movin' Out,Musical,8680,8
11/27/2005,Rent,Musical,9547,8
11/27/2005,Sweeney Todd 05,Musical,7241,8
11/27/2005,Sweet Charity 05,Musical,7179,8
11/27/2005,The 25Th Annual Putnam County Spelling Bee,Musical,5638,8
11/27/2005,The Color Purple,Musical,10935,0
11/27/2005,The Light In The Piazza,Musical,6371,8
11/27/2005,The Lion King,Musical,14590,8
11/27/2005,The Phantom Of The Opera,Musical,12744,8
11/27/2005,The Producers,Musical,11783,8
11/27/2005,The Woman In White,Musical,9627,8
11/27/2005,Wicked,Musical,14472,8
12/4/2005,Avenue Q,Musical,5309,8
12/4/2005,Beauty And The Beast,Musical,8053,8
12/4/2005,Chicago,Musical,7302,8
12/4/2005,Chita Rivera: The Dancer'S Life,Musical,5505,0
12/4/2005,Chitty Chitty Bang Bang,Musical,9971,8
12/4/2005,Dirty Rotten Scoundrels,Musical,10127,8
12/4/2005,Fiddler On The Roof 04,Musical,7600,8
12/4/2005,Hairspray,Musical,9037,8
12/4/2005,In My Life,Musical,2889,8
12/4/2005,Jersey Boys,Musical,9160,8
12/4/2005,Mamma Mia!,Musical,11630,8
12/4/2005,Monty Python'S Spamalot,Musical,11736,8
12/4/2005,Movin' Out,Musical,7532,8
12/4/2005,Rent,Musical,8229,8
12/4/2005,Sweeney Todd 05,Musical,5769,8
12/4/2005,Sweet Charity 05,Musical,8262,8
12/4/2005,The 25Th Annual Putnam County Spelling Bee,Musical,4709,8
12/4/2005,The Color Purple,Musical,8942,4
12/4/2005,The Light In The Piazza,Musical,6347,8
12/4/2005,The Lion King,Musical,13511,8
12/4/2005,The Phantom Of The Opera,Musical,10137,8
12/4/2005,The Producers,Musical,10245,8
12/4/2005,The Woman In White,Musical,10621,8
12/4/2005,Wicked,Musical,14472,8
12/11/2005,Avenue Q,Musical,5800,8
12/11/2005,Beauty And The Beast,Musical,8718,8
12/11/2005,Chicago,Musical,7422,8
12/11/2005,Chita Rivera: The Dancer'S Life,Musical,4627,1
12/11/2005,Chitty Chitty Bang Bang,Musical,10050,8
12/11/2005,Dirty Rotten Scoundrels,Musical,11180,8
12/11/2005,Fiddler On The Roof 04,Musical,8518,8
12/11/2005,Hairspray,Musical,9725,8
12/11/2005,In My Life,Musical,3192,8
12/11/2005,Jersey Boys,Musical,9249,8
12/11/2005,Mamma Mia!,Musical,12042,8
12/11/2005,Monty Python'S Spamalot,Musical,11742,8
12/11/2005,Movin' Out,Musical,8536,8
12/11/2005,Rent,Musical,8930,8
12/11/2005,Sweeney Todd 05,Musical,5954,8
12/11/2005,Sweet Charity 05,Musical,9511,8
12/11/2005,The 25Th Annual Putnam County Spelling Bee,Musical,4867,8
12/11/2005,The Color Purple,Musical,12993,8
12/11/2005,The Light In The Piazza,Musical,6516,8
12/11/2005,The Lion King,Musical,14423,8
12/11/2005,The Phantom Of The Opera,Musical,10981,8
12/11/2005,The Producers,Musical,11391,8
12/11/2005,The Woman In White,Musical,11079,8
12/11/2005,Wicked,Musical,14472,8
12/18/2005,Avenue Q,Musical,5582,8
12/18/2005,Beauty And The Beast,Musical,8502,8
12/18/2005,Chicago,Musical,7050,8
12/18/2005,Chita Rivera: The Dancer'S Life,Musical,3878,7
12/18/2005,Chitty Chitty Bang Bang,Musical,10649,8
12/18/2005,Dirty Rotten Scoundrels,Musical,10153,8
12/18/2005,Fiddler On The Roof 04,Musical,7403,8
12/18/2005,Hairspray,Musical,8780,8
12/18/2005,Jersey Boys,Musical,9216,8
12/18/2005,Mamma Mia!,Musical,11722,8
12/18/2005,Monty Python'S Spamalot,Musical,11722,8
12/18/2005,Rent,Musical,8633,8
12/18/2005,Sweeney Todd 05,Musical,5802,8
12/18/2005,Sweet Charity 05,Musical,8663,8
12/18/2005,The 25Th Annual Putnam County Spelling Bee,Musical,4890,8
12/18/2005,The Color Purple,Musical,13302,8
12/18/2005,The Light In The Piazza,Musical,5116,8
12/18/2005,The Lion King,Musical,14020,8
12/18/2005,The Phantom Of The Opera,Musical,11054,8
12/18/2005,The Producers,Musical,10617,8
12/18/2005,The Woman In White,Musical,9406,8
12/18/2005,Wicked,Musical,14472,8
12/25/2005,Avenue Q,Musical,5549,8
12/25/2005,Beauty And The Beast,Musical,6252,7
12/25/2005,Chicago,Musical,5762,7
12/25/2005,Chita Rivera: The Dancer'S Life,Musical,3358,7
12/25/2005,Chitty Chitty Bang Bang,Musical,9298,7
12/25/2005,Dirty Rotten Scoundrels,Musical,8158,7
12/25/2005,Fiddler On The Roof 04,Musical,6170,7
12/25/2005,Hairspray,Musical,7410,8
12/25/2005,Jersey Boys,Musical,9090,8
12/25/2005,Mamma Mia!,Musical,9460,7
12/25/2005,Monty Python'S Spamalot,Musical,10267,7
12/25/2005,Rent,Musical,7195,7
12/25/2005,Sweeney Todd 05,Musical,6454,8
12/25/2005,Sweet Charity 05,Musical,5599,7
12/25/2005,The 25Th Annual Putnam County Spelling Bee,Musical,4976,8
12/25/2005,The Color Purple,Musical,11023,7
12/25/2005,The Light In The Piazza,Musical,5336,8
12/25/2005,The Lion King,Musical,14491,8
12/25/2005,The Phantom Of The Opera,Musical,10570,7
12/25/2005,The Producers,Musical,9889,8
12/25/2005,The Woman In White,Musical,5993,7
12/25/2005,Wicked,Musical,14472,8
1/1/2006,Avenue Q,Musical,6368,8
1/1/2006,Beauty And The Beast,Musical,13531,9
1/1/2006,Chicago,Musical,9250,9
1/1/2006,Chita Rivera: The Dancer'S Life,Musical,5680,7
1/1/2006,Chitty Chitty Bang Bang,Musical,16014,9
1/1/2006,Dirty Rotten Scoundrels,Musical,12319,9
1/1/2006,Fiddler On The Roof 04,Musical,13749,9
1/1/2006,Hairspray,Musical,11297,8
1/1/2006,Jersey Boys,Musical,9798,8
1/1/2006,Mamma Mia!,Musical,13742,9
1/1/2006,Monty Python'S Spamalot,Musical,13215,9
1/1/2006,Rent,Musical,11084,9
1/1/2006,Sweeney Todd 05,Musical,8676,8
1/1/2006,Sweet Charity 05,Musical,10288,9
1/1/2006,The 25Th Annual Putnam County Spelling Bee,Musical,5672,8
1/1/2006,The Color Purple,Musical,15407,9
1/1/2006,The Light In The Piazza,Musical,7731,8
1/1/2006,The Lion King,Musical,14580,8
1/1/2006,The Phantom Of The Opera,Musical,14701,9
1/1/2006,The Producers,Musical,13587,8
1/1/2006,The Woman In White,Musical,11191,9
1/1/2006,Wicked,Musical,14472,8
1/8/2006,Avenue Q,Musical,6235,8
1/8/2006,Beauty And The Beast,Musical,10961,8
1/8/2006,Chicago,Musical,7643,8
1/8/2006,Chita Rivera: The Dancer'S Life,Musical,4770,7
1/8/2006,Dirty Rotten Scoundrels,Musical,10427,8
1/8/2006,Fiddler On The Roof 04,Musical,9748,8
1/8/2006,Hairspray,Musical,9928,8
1/8/2006,Jersey Boys,Musical,9300,8
1/8/2006,Mamma Mia!,Musical,12048,8
1/8/2006,Monty Python'S Spamalot,Musical,11739,8
1/8/2006,Rent,Musical,9735,8
1/8/2006,Sweeney Todd 05,Musical,7491,8
1/8/2006,The 25Th Annual Putnam County Spelling Bee,Musical,5606,8
1/8/2006,The Color Purple,Musical,13313,8
1/8/2006,The Light In The Piazza,Musical,6137,8
1/8/2006,The Lion King,Musical,14426,8
1/8/2006,The Phantom Of The Opera,Musical,12108,8
1/8/2006,The Producers,Musical,11309,8
1/8/2006,The Woman In White,Musical,9144,8
1/8/2006,Wicked,Musical,14472,8
1/15/2006,Avenue Q,Musical,6298,8
1/15/2006,Beauty And The Beast,Musical,9487,8
1/15/2006,Chicago,Musical,7109,8
1/15/2006,Chita Rivera: The Dancer'S Life,Musical,5151,7
1/15/2006,Dirty Rotten Scoundrels,Musical,11045,8
1/15/2006,Hairspray,Musical,9354,8
1/15/2006,Jersey Boys,Musical,9293,8
1/15/2006,Mamma Mia!,Musical,11837,8
1/15/2006,Monty Python'S Spamalot,Musical,11685,8
1/15/2006,Rent,Musical,9598,8
1/15/2006,Sweeney Todd 05,Musical,8230,8
1/15/2006,The 25Th Annual Putnam County Spelling Bee,Musical,5467,8
1/15/2006,The Color Purple,Musical,12041,8
1/15/2006,The Light In The Piazza,Musical,6808,8
1/15/2006,The Lion King,Musical,13142,8
1/15/2006,The Phantom Of The Opera,Musical,11088,8
1/15/2006,The Producers,Musical,9765,8
1/15/2006,The Woman In White,Musical,9462,8
1/15/2006,Wicked,Musical,14472,8
1/22/2006,Avenue Q,Musical,5784,8
1/22/2006,Beauty And The Beast,Musical,8446,8
1/22/2006,Chicago,Musical,5749,8
1/22/2006,Chita Rivera: The Dancer'S Life,Musical,4590,8
1/22/2006,Dirty Rotten Scoundrels,Musical,7797,8
1/22/2006,Hairspray,Musical,7639,8
1/22/2006,Jersey Boys,Musical,9252,8
1/22/2006,Mamma Mia!,Musical,10547,8
1/22/2006,Monty Python'S Spamalot,Musical,11374,8
1/22/2006,Rent,Musical,8219,8
1/22/2006,Sweeney Todd 05,Musical,6776,8
1/22/2006,The 25Th Annual Putnam County Spelling Bee,Musical,4997,8
1/22/2006,The Color Purple,Musical,11108,8
1/22/2006,The Light In The Piazza,Musical,5666,8
1/22/2006,The Lion King,Musical,11670,8
1/22/2006,The Pajama Game,Musical,4130,0
1/22/2006,The Phantom Of The Opera,Musical,11276,8
1/22/2006,The Producers,Musical,8084,8
1/22/2006,The Woman In White,Musical,7797,8
1/22/2006,Wicked,Musical,14390,8
1/29/2006,Avenue Q,Musical,5693,8
1/29/2006,Beauty And The Beast,Musical,8710,8
1/29/2006,Chicago,Musical,5273,8
1/29/2006,Chita Rivera: The Dancer'S Life,Musical,5391,8
1/29/2006,Dirty Rotten Scoundrels,Musical,8962,8
1/29/2006,Hairspray,Musical,8589,8
1/29/2006,Jersey Boys,Musical,9300,8
1/29/2006,Mamma Mia!,Musical,11185,8
1/29/2006,Monty Python'S Spamalot,Musical,11073,8
1/29/2006,Rent,Musical,7760,8
1/29/2006,Sweeney Todd 05,Musical,6864,8
1/29/2006,The 25Th Annual Putnam County Spelling Bee,Musical,5282,8
1/29/2006,The Color Purple,Musical,10907,8
1/29/2006,The Light In The Piazza,Musical,5652,8
1/29/2006,The Lion King,Musical,9861,8
1/29/2006,The Pajama Game,Musical,5242,0
1/29/2006,The Phantom Of The Opera,Musical,10801,8
1/29/2006,The Producers,Musical,8077,8
1/29/2006,The Woman In White,Musical,7549,8
1/29/2006,Wicked,Musical,14472,8
2/5/2006,Avenue Q,Musical,5773,8
2/5/2006,Beauty And The Beast,Musical,8410,8
2/5/2006,Chicago,Musical,5147,8
2/5/2006,Chita Rivera: The Dancer'S Life,Musical,3003,7
2/5/2006,Dirty Rotten Scoundrels,Musical,9007,8
2/5/2006,Hairspray,Musical,7854,8
2/5/2006,Jersey Boys,Musical,9150,8
2/5/2006,Mamma Mia!,Musical,10551,8
2/5/2006,Monty Python'S Spamalot,Musical,10591,8
2/5/2006,Rent,Musical,7062,8
2/5/2006,Sweeney Todd 05,Musical,6509,8
2/5/2006,The 25Th Annual Putnam County Spelling Bee,Musical,4903,8
2/5/2006,The Color Purple,Musical,10955,8
2/5/2006,The Light In The Piazza,Musical,4474,8
2/5/2006,The Lion King,Musical,11006,8
2/5/2006,The Pajama Game,Musical,5232,0
2/5/2006,The Phantom Of The Opera,Musical,11900,8
2/5/2006,The Producers,Musical,7470,8
2/5/2006,The Woman In White,Musical,7399,8
2/5/2006,Wicked,Musical,14226,8
2/12/2006,Avenue Q,Musical,5327,8
2/12/2006,Beauty And The Beast,Musical,9286,8
2/12/2006,Chicago,Musical,5426,8
2/12/2006,Chita Rivera: The Dancer'S Life,Musical,2800,6
2/12/2006,Dirty Rotten Scoundrels,Musical,8808,8
2/12/2006,Hairspray,Musical,8343,8
2/12/2006,Jersey Boys,Musical,9003,8
2/12/2006,Mamma Mia!,Musical,10879,8
2/12/2006,Monty Python'S Spamalot,Musical,10580,8
2/12/2006,Rent,Musical,6530,8
2/12/2006,Ring Of Fire,Musical,5011,0
2/12/2006,Sweeney Todd 05,Musical,5629,8
2/12/2006,The 25Th Annual Putnam County Spelling Bee,Musical,4668,8
2/12/2006,The Color Purple,Musical,10645,8
2/12/2006,The Light In The Piazza,Musical,4576,8
2/12/2006,The Lion King,Musical,11928,8
2/12/2006,The Pajama Game,Musical,5447,0
2/12/2006,The Phantom Of The Opera,Musical,10358,8
2/12/2006,The Producers,Musical,7799,8
2/12/2006,The Woman In White,Musical,6817,8
2/12/2006,Wicked,Musical,14436,8
2/19/2006,Avenue Q,Musical,6245,8
2/19/2006,Beauty And The Beast,Musical,10724,8
2/19/2006,Chicago,Musical,7331,8
2/19/2006,Chita Rivera: The Dancer'S Life,Musical,5087,7
2/19/2006,Dirty Rotten Scoundrels,Musical,9525,8
2/19/2006,Hairspray,Musical,10252,8
2/19/2006,Jersey Boys,Musical,9429,8
2/19/2006,Mamma Mia!,Musical,11427,8
2/19/2006,Monty Python'S Spamalot,Musical,11028,8
2/19/2006,Rent,Musical,8774,8
2/19/2006,Ring Of Fire,Musical,5788,0
2/19/2006,Sweeney Todd 05,Musical,7633,8
2/19/2006,The 25Th Annual Putnam County Spelling Bee,Musical,5384,8
2/19/2006,The Color Purple,Musical,12365,8
2/19/2006,The Light In The Piazza,Musical,6088,8
2/19/2006,The Lion King,Musical,12580,8
2/19/2006,The Pajama Game,Musical,5271,0
2/19/2006,The Phantom Of The Opera,Musical,12308,8
2/19/2006,The Producers,Musical,9911,8
2/19/2006,The Woman In White,Musical,8954,8
2/19/2006,Wicked,Musical,14417,8
2/26/2006,Avenue Q,Musical,6248,8
2/26/2006,Beauty And The Beast,Musical,9318,8
2/26/2006,Chicago,Musical,7371,8
2/26/2006,Dirty Rotten Scoundrels,Musical,10667,8
2/26/2006,Hairspray,Musical,10787,8
2/26/2006,Jersey Boys,Musical,9554,8
2/26/2006,Mamma Mia!,Musical,11983,8
2/26/2006,Monty Python'S Spamalot,Musical,11675,8
2/26/2006,Rent,Musical,9333,8
2/26/2006,Ring Of Fire,Musical,4639,0
2/26/2006,Sweeney Todd 05,Musical,7691,8
2/26/2006,The 25Th Annual Putnam County Spelling Bee,Musical,4841,8
2/26/2006,The Color Purple,Musical,12826,8
2/26/2006,The Light In The Piazza,Musical,6475,8
2/26/2006,The Lion King,Musical,14420,8
2/26/2006,The Pajama Game,Musical,4550,5
2/26/2006,The Phantom Of The Opera,Musical,12530,8
2/26/2006,The Producers,Musical,12682,8
2/26/2006,Wicked,Musical,14472,8
3/5/2006,Avenue Q,Musical,5575,8
3/5/2006,Beauty And The Beast,Musical,10602,8
3/5/2006,Chicago,Musical,6160,8
3/5/2006,Dirty Rotten Scoundrels,Musical,8073,8
3/5/2006,Hairspray,Musical,9631,8
3/5/2006,Jersey Boys,Musical,9259,8
3/5/2006,Mamma Mia!,Musical,10750,8
3/5/2006,Monty Python'S Spamalot,Musical,10949,8
3/5/2006,Rent,Musical,7272,8
3/5/2006,Ring Of Fire,Musical,4626,0
3/5/2006,Sweeney Todd 05,Musical,6216,8
3/5/2006,The 25Th Annual Putnam County Spelling Bee,Musical,4762,8
3/5/2006,The Color Purple,Musical,11949,8
3/5/2006,The Light In The Piazza,Musical,5022,8
3/5/2006,The Lion King,Musical,12430,8
3/5/2006,The Pajama Game,Musical,5864,8
3/5/2006,The Phantom Of The Opera,Musical,11712,8
3/5/2006,The Producers,Musical,8329,8
3/5/2006,Wicked,Musical,14472,8
3/12/2006,Avenue Q,Musical,6071,8
3/12/2006,Beauty And The Beast,Musical,10970,8
3/12/2006,Chicago,Musical,7501,8
3/12/2006,Dirty Rotten Scoundrels,Musical,8895,8
3/12/2006,Hairspray,Musical,11072,8
3/12/2006,Jersey Boys,Musical,9636,8
3/12/2006,Mamma Mia!,Musical,11452,8
3/12/2006,Monty Python'S Spamalot,Musical,11299,8
3/12/2006,Rent,Musical,8794,8
3/12/2006,Ring Of Fire,Musical,3801,1
3/12/2006,Sweeney Todd 05,Musical,7028,8
3/12/2006,The 25Th Annual Putnam County Spelling Bee,Musical,5310,8
3/12/2006,The Color Purple,Musical,13051,8
3/12/2006,The Light In The Piazza,Musical,6631,8
3/12/2006,The Lion King,Musical,14499,8
3/12/2006,The Pajama Game,Musical,5873,8
3/12/2006,The Phantom Of The Opera,Musical,12346,8
3/12/2006,The Producers,Musical,10076,8
3/12/2006,Wicked,Musical,14472,8
3/19/2006,Avenue Q,Musical,6295,8
3/19/2006,Beauty And The Beast,Musical,11995,8
